Facility Id,EPA Website,FRS Id,Company ,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry Type (sectors),Total reported direct emissions,CO2 emissions (mt) ,Biogenic CO2 emissions (metric tons),Stationary Combustion,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions 
1002729,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002729&ds=E&et=&popup=true,110034170545,City Of Ponca City Oklahoma ,Ponca City Landfill,Ponca City,OK,74601,2501 West Riverview,KAY COUNTY,36.637624,-97.116596,Municipal Landfill," 39,392 ",, -   ,," 39,392 ",
1005665,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005665&ds=E&et=&popup=true,110043801712,City Of Port Arthur ,City of Port Arthur Landfill,Beaumont,TX,77705,4732 West Highway 73,JEFFERSON COUNTY,29.933336,-93.935038,Municipal Landfill," 134,271 ",, -   ,," 134,271 ",
1004676,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004676&ds=E&et=&popup=true,110013963078,City Of Rapid City South Dakota ,RAPID CITY LANDFILL,RAPID CITY,SD,57701,5555 SOUTH HIGHWAY 79,PENNINGTON COUNTY,44.02983,-103.19188,Municipal Landfill," 47,292 ",, -   ,," 47,292 ",
1000161,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000161&ds=E&et=&popup=true,110001187876,City Of Redding California ,Redding Power Plant,REDDING,CA,96001,17120 CLEAR CREEK ROAD,Shasta,40.5083,-122.4253,Natural Gas Power Generation," 194,043 "," 193,846 ", -   ," 6,041 ", 90 , 107 
1010207,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010207&ds=E&et=&popup=true,110055519826,City Of Redlands Municipal Utilities Department ,California Street Landfill,City of Redlands,CA,92373,2151 Nevada Street,SAN BERNARDINO COUNTY,34.08907,-117.21742,Municipal Landfill," 6,558 ",, -   ,," 6,558 ",
1007090,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007090&ds=E&et=&popup=true,110037069720,City Of Richland Washington ,Horn Rapids Landfill,Richland,WA,99352,3102 Twin Bridges Road,BENTON COUNTY,46.3432,-119.346,Municipal Landfill," 39,372 ",, -   ,," 39,372 ",
1000471,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000471&ds=E&et=&popup=true,110040565242,City Of Riverside Public Utility ,Riverside Energy Resource Center,RIVERSIDE,CA,92504,5901 PAYTON AVE,Riverside,33.9636,-117.4528,Natural Gas Power Generation," 46,178 "," 46,131 ", -   ,, 22 , 26 
1003601,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003601&ds=E&et=&popup=true,110003616196,City Of Riverview Michigan ,RIVERVIEW LAND PERSERVE,RIVERVIEW,MI,48192,20863 GRANGE ROAD,WAYNE COUNTY,42.156323,-83.212122,Municipal Landfill," 247,925 ", 91 , -   , 91 ," 247,835 ",
1002550,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002550&ds=E&et=&popup=true,110034135665,City Of Salina Kansas ,SALINA MUNICIPAL SOLID WASTE LANDFILL,SALINA,KS,67402,4292 SOUTH BURMA ROAD,SALINE COUNTY,38.758707,-97.68705,Municipal Landfill," 80,738 ", 13 , -   , 13 ," 80,725 ",
1003963,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003963&ds=E&et=&popup=true,110071160359,City Of Sallisaw Oklahoma ,City of Sallisaw Solid Waste Disposal Facility,Gans,OK,74936,461902 East 1101 Rd.,SEQUOYAH COUNTY,35.37379,-94.758804,Municipal Landfill," 71,497 ",, -   ,," 71,497 ",
1011256,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011256&ds=E&et=&popup=true,110070082123,City Of San Antonio Texas ,Nelson Gardens Landfill,San Antonio,TX,78223,8963 Nelson Road,BEXAR COUNTY,29.32697,-98.667861,Municipal Landfill," 112,237 ",, -   ,," 112,237 ",
1007558,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007558&ds=E&et=&popup=true,110009550066,City Of San Diego ,NORTH MIRAMAR SANITARY LANDFILL,SAN DIEGO,CA,92111,5180 CONVOY STREET,SAN DIEGO COUNTY,32.83582,-117.15236,Municipal Landfill," 3,210 ",, -   ,," 3,210 ",
1005061,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005061&ds=E&et=&popup=true,110009550066,City Of San Diego ,WEST MIRAMAR SANITARY LANDFILL,SAN DIEGO,CA,92111,5180 CONVOY STREET,SAN DIEGO COUNTY,32.83582,-117.15236,Municipal Landfill," 141,544 ",, -   ,," 141,544 ",
1012097,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012097&ds=E&et=&popup=true,110000522275,City Of San Jose California (75%); City Of Santa Clara California (25%),San Jose/Santa Clara Regional Wastewater Facility,San Jose,CA,95134,700 Los Esteros Road,SANTA CLARA COUNTY,37.434079,-121.952977,Manufacturing," 18,493 "," 18,384 "," 17,446 "," 18,493 ", 36 , 73 
1000310,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000310&ds=E&et=&popup=true,110058308576,City Of Santa Clara California ,Donald Von Raesfeld,SANTA CLARA,CA,95054,850 DUANE AVE,Santa Clara,37.3767,-121.9508,Natural Gas Power Generation," 306,119 "," 305,808 ", -   ,, 142 , 169 
1004438,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004438&ds=E&et=&popup=true,110028036220,City Of Santa Clara California ,Santa Clara Cogen,Santa Clara,CA,95050,524 Robert Avenue,SANTA CLARA COUNTY,37.36465,-121.94463,Natural Gas Power Generation," 23,664 "," 23,640 ", -   ," 23,664 ", 11 , 13 
1004335,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004335&ds=E&et=&popup=true,110043796942,City Of Santa Clara California ,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.4135,-121.9724,Municipal Landfill," 41,527 ",, -   ,," 41,527 ",
1004882,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004882&ds=E&et=&popup=true,110013168366,City Of Santa Maria ,SANTA MARIA REGIONAL LANDFILL,SANTA MARIA,CA,93454,2065 EAST MAIN STREET,SANTA BARBARA COUNTY,34.952597,-120.384126,Municipal Landfill," 6,523 ", 20 , -   , 20 ," 6,503 ",
1005314,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005314&ds=E&et=&popup=true,110001360312,City Of Savannah Sanitation Bureau ,SAVANNAH-DEAN FOREST ROAD LANDFILL,SAVANNAH,GA,31405,1327 DEAN FOREST RD,CHATHAM COUNTY,32.055048,-81.211428,Municipal Landfill," 141,860 ",, -   ,," 141,860 ",
1004860,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004860&ds=E&et=&popup=true,110043806272,City Of Scottsboro Alabama ,Scottsboro Solid Waste,Scottsboro,AL,35768,27150 John T. Reid Parkway,JACKSON COUNTY,34.696305,-85.986151,Municipal Landfill," 36,296 ",, -   ,," 36,296 ",
1002511,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002511&ds=E&et=&popup=true,110062452527,City Of Shreveport Louisiana ,Woolworth Road Landfill,Keithville,LA,71047,10580 Woolworth Road,CADDO PARISH,32.354272,-93.900303,Municipal Landfill," 127,722 ",, -   ,," 127,722 ",
1002656,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002656&ds=E&et=&popup=true,110063627151,City Of Sioux Falls South Dakota ,SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL),Hartford,SD,57033,26750 464TH AVE,MINNEHAHA COUNTY,43.511464,-96.930176,Municipal Landfill," 60,842 ",, -   ,," 60,842 ",
1002700,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002700&ds=E&et=&popup=true,110030747672,City Of Snyder Texas ,CITY OF SNYDER LANDFILL,SNYDER,TX,79549,3621 S FM 1673,SCURRY COUNTY,32.683427,-100.81364,Municipal Landfill," 33,254 ",, -   ,," 33,254 ",
1004053,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004053&ds=E&et=&popup=true,110071159242,City Of Spokane Washington ,City of Spokane Waste-to-Energy,SPOKANE,WA,99224,2900 S GEIGER BLVD,SPOKANE COUNTY,47.62846,-117.49944,Solid Waste Combustion," 100,463 "," 95,414 "," 129,420 "," 100,463 "," 1,969 "," 3,080 "
1001529,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001529&ds=E&et=&popup=true,110056956281,City Of Springfield Illinois ,Dallman,SPRINGFIELD,IL,62703,3100 STEVENSON DRIVE,Sangamon,39.7539,-89.6011,Coal Power Generation," 1,254,106 "," 1,244,238 ", -   ," 1,674 "," 3,610 "," 6,257 "
1001122,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001122&ds=E&et=&popup=true,110063747879,City Of Springfield Illinois ,Interstate,SPRINGFIELD,IL,62707,3570 RIDGELY ROAD,Sangamon,39.8233,-89.5888,Natural Gas Power Generation, 824 , 821 , -   ,, 1 , 2 
1005399,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005399&ds=E&et=&popup=true,110071160101,City Of St George Utah ,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,ST. GEORGE,UT,84770,811 E. REDHILLS PARKWAY,WASHINGTON COUNTY,37.1124,-113.5155,Natural Gas Power Generation," 86,022 "," 85,935 ", -   ,, 40 , 48 
1001925,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001925&ds=E&et=&popup=true,110015884435,City Of St Joseph Missouri ,SAINT JOSEPH SANITARY LANDFILL,SAINT JOSEPH,MO,64507,9431 50TH ROAD SOUTHEAST,BUCHANAN COUNTY,39.6711,-94.7723,Municipal Landfill," 25,126 ", 39 , -   , 39 ," 25,088 ",
1001770,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001770&ds=E&et=&popup=true,110071161566,City Of Superior Wisconsin ,MOCCASIN MIKE SANITARY LANDFILL,SUPERIOR,WI,54880,15 MOCCASIN MIKE ROAD,DOUGLAS COUNTY,46.67142,-92.00087,Municipal Landfill," 65,541 ", 39 , -   , 39 ," 65,502 ",
1005619,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005619&ds=E&et=&popup=true,110005392388,City Of Tacoma Washington ,TACOMA CITY SOLID WASTE FAC,TACOMA,WA,98409,3510 SOUTH MULLEN,PIERCE COUNTY,47.231735,-122.502724,Municipal Landfill," 7,798 ",," 6,013 ", 31 ," 7,776 ", 22 
1007189,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007189&ds=E&et=&popup=true,110011349656,City Of Tallahassee Florida ,Arvah B Hopkins,TALLAHASSEE,FL,32304,1125 GEDDIE ROAD,Leon,30.4522,-84.4,Natural Gas Power Generation," 675,427 "," 674,736 ", -   ," 80,714 ", 315 , 376 
1001501,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001501&ds=E&et=&popup=true,110071161614,City Of Tallahassee Florida ,S O Purdom,ST MARKS,FL,32355,HWY 363,Wakulla,30.1619,-84.2014,Natural Gas Power Generation," 582,926 "," 582,331 ", -   , 112 , 271 , 324 
1004572,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004572&ds=E&et=&popup=true,110012446763,City Of Tampa Florida ,MCKAY BAY FACILITY,TAMPA,FL,33605,107 NORTH 34TH ST,HILLSBOROUGH COUNTY,27.94934,-82.42098,Solid Waste Combustion," 118,228 "," 112,029 "," 162,470 "," 118,228 "," 2,417 "," 3,782 "
1003374,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003374&ds=E&et=&popup=true,110043802347,City Of Thomasville Georgia ,City of Thomasville Municipal Solid Waste Landfill,Thomasville,GA,31757,88 Landfill Road,THOMAS COUNTY,30.8037,-83.9129,Municipal Landfill," 106,758 ",, -   ,," 106,758 ",
1007290,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007290&ds=E&et=&popup=true,110013947854,City Of Tifton Georgia ,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,TIFTON,GA,31794,"445 MITCHELL STORE RD, RT 6",TIFT COUNTY,31.35565,-83.535512,Municipal Landfill," 60,943 ",, -   ,," 60,943 ",
1002581,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002581&ds=E&et=&popup=true,110071161065,City Of Toledo Ohio ,HOFFMAN ROAD SANITARY LANDFILL,TOLEDO,OH,43611,3962 HOFFMAN RD,LUCAS COUNTY,41.700807,-83.491024,Municipal Landfill," 13,899 ", 123 , -   , 123 ," 13,777 ",
1002799,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002799&ds=E&et=&popup=true,110034181613,City Of Tuscon Environmental Services ,Los Reales Landfill,Tucson,AZ,85756,5300 E Los Reales Road,PIMA COUNTY,32.1199,-110.88195,Municipal Landfill," 21,443 ",, -   ,," 21,443 ",
1005895,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005895&ds=E&et=&popup=true,110035783872,City Of Tyler ,GREENWOOD FARMS LANDFILL,TYLER,TX,75708,12920 FM 2767,SMITH COUNTY,32.37343,-95.18784,Municipal Landfill," 57,393 ",, -   ,," 57,393 ",
1008060,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1008060&ds=E&et=&popup=true,110071160420,City Of Unalaska Alaska ,Dutch Harbor Power House,Unalaska,AK,99685,1732 East Point Rd,ALEUTIANS WEST CENSUS AREA,53.88837,-166.53005,Power Generation - Oil and Other Fuel," 28,756 "," 28,657 ", -   ," 28,756 ", 29 , 69 
1011612,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011612&ds=E&et=&popup=true,110061012229,City Of Vermillion South Dakota ,Vermillion Sanitary Landfill,Vermillion,SD,57069,31426 Bluff Road,CLAY COUNTY,42.877191,-96.987078,Municipal Landfill," 31,995 ", 77 , -   , 77 ," 31,918 ", 0 
1007318,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007318&ds=E&et=&popup=true,110028012219,City Of Vernon California ,Malburg Generating Station,VERNON,CA,90058,4963 South Soto ST,Los Angeles,33.9983,-118.2219,Natural Gas Power Generation," 214,090 "," 213,873 ", -   ,, 99 , 118 
1012074,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012074&ds=E&et=&popup=true,110054806162,City Of Vineland New Jersey ,Clayville,Vineland,NJ,08361,4087 S. Lincoln Ave.,CUMBERLAND COUNTY,39.42737,-75.01947,Natural Gas Power Generation," 31,803 "," 31,771 ", -   ,, 15 , 18 
1000751,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000751&ds=E&et=&popup=true,110000603197,City Of Vineland New Jersey ,Howard M Down,VINELAND,NJ,08360,211 N WEST AVE,Cumberland,39.4889,-75.0347,Natural Gas Power Generation," 37,525 "," 37,487 ", -   , 118 , 17 , 21 
1003228,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003228&ds=E&et=&popup=true,110071162276,City Of Virginia Minnesota ,VIRGINIA PUBLIC UTILITIES,VIRGINIA,MN,55792,618 SECOND STREET SOUTH,ST. LOUIS COUNTY,47.52103,-92.54146,Coal Power Generation," 34,524 "," 34,320 ", -   ," 34,524 ", 76 , 128 
1002554,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002554&ds=E&et=&popup=true,110037883154,City Of Waco ,City of Waco Landfill,Waco,TX,76712,11400 Old McGregor Road,MCLENNAN COUNTY,31.485771,-97.234033,Municipal Landfill," 157,491 ", 1 , -   , 1 ," 157,490 ",
1002902,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002902&ds=E&et=&popup=true,110013963540,City Of Watertown South Dakota ,WATERTOWN LANDFILL,WATERTOWN,SD,57201,"HWY 81, 3 MI S OF TOWN",CODINGTON COUNTY,44.977753,-97.188354,Municipal Landfill," 38,609 ",, -   ,," 38,609 ",
1004364,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004364&ds=E&et=&popup=true,110012694218,City Of Watsonville Department Of Public Works & Utilities ,CITY OF WATSONVILLE LANDFILL,WATSONVILLE,CA,95076,730 SAN ANDREAS ROAD,SANTA CRUZ COUNTY,36.91139,-121.82969,Municipal Landfill," 3,677 ",, -   ,," 3,677 ",
1005782,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005782&ds=E&et=&popup=true,110012694851,City Of Whittier ,SAVAGE CANYON LANDFILL,WHITTIER,CA,90602,13919 EAST PENN STREET,LOS ANGELES COUNTY,33.981737,-118.015269,Municipal Landfill," 12,979 ",, -   ,," 12,979 ",
1002964,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002964&ds=E&et=&popup=true,110063277733,City Of Wichita Falls Texas ,City of Wichita Falls Landfill,Wichita Falls,TX,76307,10984 Wiley Road,WICHITA COUNTY,33.87365,-98.65477,Municipal Landfill," 146,800 ",, -   ,," 146,800 ",
1007605,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007605&ds=E&et=&popup=true,110011221301,City Of Wichita Kansas ,BROOKS LANDFILL,WICHITA,KS,67205,4100 N WEST ST,SEDGWICK COUNTY,37.75793,-97.3899,Municipal Landfill," 190,647 ", 10 , -   , 10 ," 190,637 ",
1004897,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004897&ds=E&et=&popup=true,110001409565,City Of Wilmington Delaware (80%); Delaware Solid Waste Authority (20%),DE SOLID WASTE AUTHORITY PIGEON POINT,NEW CASTLE,DE,19720,1101 LAMBSON LANE,NEW CASTLE COUNTY,39.70551,-75.53284,Municipal Landfill," 19,523 ",, -   ,," 19,523 ",
1003137,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003137&ds=E&et=&popup=true,110007123184,City Of Winston-Salem ,HANES MILL ROAD LANDFILL,WINSTON-SALEM,NC,27102,325 WEST HANES MILL ROAD,FORSYTH COUNTY,36.189037,-80.287502,Municipal Landfill," 39,407 ",, -   ,," 39,407 ",
1002085,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002085&ds=E&et=&popup=true,110070177869,City Ofus Christi Texas ,Cefe Valenzuela Landfill,Bishop,TX,78343,2397 County Road 20,NUECES COUNTY,27.63367,-97.568,Municipal Landfill," 113,354 ", 1 , -   , 1 ," 113,353 ",
1002081,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002081&ds=E&et=&popup=true,110009312387,City Ofus Christi Texas ,J. C. Elliott Landfill and Transfer Station,CORPUS CHRISTI,TX,78415,7001 AYERS,NUECES COUNTY,27.703602,-97.447277,Municipal Landfill," 39,961 ",, -   ,," 39,961 ",
1000713,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000713&ds=E&et=&popup=true,110052427370,City Utilities Of Springfield Missouri ,James River,SPRINGFIELD,MO,65804,5701 S KISSICK,Greene,37.1086,-93.2592,Natural Gas Power Generation," 107,350 "," 107,217 ", -   ," 56,856 ", 55 , 77 
1001044,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001044&ds=E&et=&popup=true,110071161391,City Utilities Of Springfield Missouri ,John Twitty,SPRINGFIELD,MO,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,Coal Power Generation," 2,501,531 "," 2,488,828 ", -   ," 62,792 ", 672 ," 12,031 "
1001177,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001177&ds=E&et=&popup=true,110071160897,City Utilities Of Springfield Missouri ,McCartney Generating Station,STRAFFORD,MO,65757,5701 E FARM ROAD 112,Greene,37.2479,-93.1709,Natural Gas Power Generation," 59,029 "," 58,970 ", -   ,, 27 , 32 
1000493,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000493&ds=E&et=&popup=true,110001699323,City Water & Light Plant Of The City Of Jonesboro Arkansas ,City Water & Light - City of Jonesboro,JONESBORO,AR,72403,1400 HANLEY DRIVE,Craighead,35.8481,-90.7257,Natural Gas Power Generation," 57,764 "," 57,701 ", -   ," 12,666 ", 28 , 35 
1004867,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004867&ds=E&et=&popup=true,110000572675,Ck Technologies ,SHINTECH PLAQUEMINE PLANT,PLAQUEMINE,LA,70764,"26270 HIGHWAY 405, RIVER ROAD SOUTH",IBERVILLE PARISH,30.2594,-91.1737,Chemicals," 1,065,326 "," 1,064,527 ", -   ," 773,627 ", 364 , 434 
1004767,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004767&ds=E&et=&popup=true,110071162323,Ck Technologies ,SHINTECH LOUISIANA LLC - ADDIS PLANT A,ADDIS,LA,70710,9750 LA Highway 1 South,WEST BATON ROUGE PARISH,30.32526,-91.264107,Manufacturing," 60,714 "," 60,652 ", -   ," 60,714 ", 29 , 34 
1010761,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010761&ds=E&et=&popup=true,110000378207,Clariant ,"Clariant Corporation, Louisville Site, West Plant",Louisville,KY,40210,1227 S. 12th Street,JEFFERSON COUNTY,38.233611,-85.7755,Chemicals," 26,160 "," 26,134 ", -   ," 26,160 ", 12 , 15 
1006313,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006313&ds=E&et=&popup=true,110010987833,Clarion Industries ,CLARION BOARDS/CLARION PLT,SHIPPENVILLE,PA,16254,143 FIBERBOARD RD,CLARION COUNTY,41.233101,-79.41674,Manufacturing," 64,088 "," 63,381 "," 48,059 "," 64,088 ", 122 , 585 
1011102,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011102&ds=E&et=&popup=true,110040101653,Clarios ,"Clarios, LLC - Florence Recycling Center",Florence,SC,29506,1800 Paper Mill Road,FLORENCE COUNTY,34.157461,-79.571356,Metals, 344 , 343 , -   , 344 , 0 , 0 
1001133,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001133&ds=E&et=&popup=true,110002058344,Clark Public Utilities ,River Road,VANCOUVER,WA,98660,5201 N W LOWER RIVER ROAD,Clark,45.65,-122.7231,Natural Gas Power Generation," 653,928 "," 653,264 ", -   ,, 303 , 361 
1000152,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000152&ds=E&et=&popup=true,110071159614,Clarksdale Public Utilities Commission ,Crossroads Energy Center (CPU),CLARKSDALE,MS,38614,240 HICKS ST,Coahoma,34.183,-90.5621,Natural Gas Power Generation," 139,361 "," 139,220 ", -   ,, 65 , 77 
1014099,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014099&ds=E&et=&popup=true,110000447776,Clay Endicott Products Co ,Endicott Clay Products Co.,Endicott,NE,68350,57120 707th Road,JEFFERSON COUNTY,40.07398,-97.12396,Minerals," 21,471 "," 21,449 ", -   ," 21,471 ", 10 , 12 
1002633,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002633&ds=E&et=&popup=true,110000460297,Clayton Dubilier & Rice (51%); Illinois Tool Works (49%),WILSONART LLC-TEMPLE NORTH,TEMPLE,TX,76504,10501 NORTH WEST H.K. DODGEN LOOP,BELL COUNTY,31.097156,-97.365466,Manufacturing," 51,000 "," 50,947 ", -   ," 51,000 ", 24 , 29 
1013257,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013257&ds=E&et=&popup=true,110070525529,Clean Energy Futures - Lordstown ,Lordstown Energy Center,Warren,OH,44481,1853 Henn Parkway,TRUMBULL COUNTY,41.150018,-80.851857,Natural Gas Power Generation," 2,361,308 "," 2,358,910 ", -   , 63 ," 1,094 "," 1,304 "
1013278,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013278&ds=E&et=&popup=true,110000521221,Clean Harbors ,Clean Harbors El Dorado LLC,El Dorado,AR,71730,309 American Circle,UNION COUNTY,33.2044,-92.6308,Chemicals," 35,233 "," 35,197 ", -   ," 35,233 ", 17 , 20 
1014032,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014032&ds=E&et=&popup=true,110071080105,Clean Harbors ,"Clean Harbors Aragonite, LLC.",Aragonite,UT,84029,,TOOELE COUNTY,40.737056,-112.984111,Manufacturing," 115,261 "," 115,226 ", -   ," 115,261 ", 10 , 25 
1014028,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014028&ds=E&et=&popup=true,110000463365,Clean Harbors ,"Clean Harbors Deer Park, LLC.",La Porte,TX,77571,2027 Independence Parkway S,HARRIS COUNTY,29.73028,-95.08981,Manufacturing," 30,429 "," 30,391 ", -   ," 30,429 ", 16 , 22 
